Date,Value
2005-12-24,320000.0
2005-12-17,317750.0
2005-12-10,320750.0
2005-12-03,316250.0
2005-11-26,317250.0
2005-11-19,320000.0
2005-11-12,320000.0
2005-11-05,329750.0
2005-10-29,344250.0
2005-10-22,359750.0
2005-10-15,368500.0
2005-10-08,387500.0
2005-10-01,397250.0
2005-09-24,382750.0
2005-09-17,372500.0
2005-09-10,345250.0
2005-09-03,319500.0
2005-08-27,315750.0
2005-08-20,315250.0
2005-08-13,316000.0
2005-08-06,317000.0
2005-07-30,323750.0
2005-07-23,326500.0
2005-07-16,324750.0
2005-07-09,324250.0
2005-07-02,323000.0
2005-06-25,325750.0
2005-06-18,333000.0
2005-06-11,332750.0
2005-06-04,329750.0
2005-05-28,327000.0
2005-05-21,325500.0
2005-05-14,324750.0
2005-05-07,321250.0
2005-04-30,320250.0
2005-04-23,320500.0
2005-04-16,326750.0
2005-04-09,332250.0
2005-04-02,332500.0
2005-03-26,332000.0
2005-03-19,325000.0
2005-03-12,322250.0
2005-03-05,318250.0
2005-02-26,311750.0
2005-02-19,316000.0
2005-02-12,318750.0
2005-02-05,324750.0
2005-01-29,340250.0
2005-01-22,346500.0
2005-01-15,344250.0
2005-01-08,341750.0
2005-01-01,328500.0
2004-12-25,325250.0
2004-12-18,329000.0
2004-12-11,326750.0
2004-12-04,332000.0
2004-11-27,328750.0
2004-11-20,328000.0
2004-11-13,334250.0
2004-11-06,331750.0
2004-10-30,333750.0
2004-10-23,334500.0
2004-10-16,337750.0
2004-10-09,341250.0
2004-10-02,339500.0
2004-09-25,337250.0
2004-09-18,337500.0
2004-09-11,338000.0
2004-09-04,338250.0
2004-08-28,340750.0
2004-08-21,338000.0
2004-08-14,339250.0
2004-08-07,345000.0
2004-07-31,347250.0
2004-07-24,343500.0
2004-07-17,343500.0
2004-07-10,343250.0
2004-07-03,341750.0
2004-06-26,349000.0
2004-06-19,346250.0
2004-06-12,343250.0
2004-06-05,345750.0
2004-05-29,339250.0
2004-05-22,336000.0
2004-05-15,335250.0
2004-05-08,339000.0
2004-05-01,345500.0
2004-04-24,348250.0
2004-04-17,348500.0
2004-04-10,344000.0
2004-04-03,339750.0
2004-03-27,342000.0
2004-03-20,344000.0
2004-03-13,347250.0
2004-03-06,351750.0
2004-02-28,360750.0
2004-02-21,367750.0
2004-02-14,366250.0
2004-02-07,367750.0
2004-01-31,361250.0
2004-01-24,356250.0
2004-01-17,355250.0
2004-01-10,353250.0
2004-01-03,355500.0
2003-12-27,358250.0
2003-12-20,360250.0
2003-12-13,360250.0
2003-12-06,362000.0
2003-11-29,363000.0
2003-11-22,364500.0
2003-11-15,370750.0
2003-11-08,375000.0
2003-11-01,376250.0
2003-10-25,382000.0
2003-10-18,384000.0
2003-10-11,382000.0
2003-10-04,386500.0
2003-09-27,395500.0
2003-09-20,400500.0
2003-09-13,403500.0
2003-09-06,404500.0
2003-08-30,400000.0
2003-08-23,398500.0
2003-08-16,400250.0
2003-08-09,401500.0
2003-08-02,403500.0
2003-07-26,411500.0
2003-07-19,419250.0
2003-07-12,420500.0
2003-07-05,422750.0
2003-06-28,421750.0
2003-06-21,422250.0
2003-06-14,425000.0
2003-06-07,426000.0
2003-05-31,423000.0
2003-05-24,422250.0
2003-05-17,428500.0
2003-05-10,434750.0
2003-05-03,439000.0
2003-04-26,436250.0
2003-04-19,434250.0
2003-04-12,424500.0
2003-04-05,423500.0
2003-03-29,425250.0
2003-03-22,425250.0
2003-03-15,427750.0
2003-03-08,425250.0
2003-03-01,416750.0
2003-02-22,411000.0
2003-02-15,407500.0
2003-02-08,403000.0
2003-02-01,400000.0
2003-01-25,395000.0
2003-01-18,395500.0
2003-01-11,393500.0
2003-01-04,406250.0
2002-12-28,414250.0
2002-12-21,406250.0
2002-12-14,405250.0
2002-12-07,395250.0
2002-11-30,389000.0
2002-11-23,396000.0
2002-11-16,400750.0
2002-11-09,406500.0
2002-11-02,407750.0
2002-10-26,407500.0
2002-10-19,407500.0
2002-10-12,404750.0
2002-10-05,406500.0
2002-09-28,409500.0
2002-09-21,405750.0
2002-09-14,405000.0
2002-09-07,401750.0
2002-08-31,395000.0
2002-08-24,393500.0
2002-08-17,391500.0
2002-08-10,386500.0
2002-08-03,385250.0
2002-07-27,386000.0
2002-07-20,385000.0
2002-07-13,387250.0
2002-07-06,390250.0
2002-06-29,389500.0
2002-06-22,387500.0
2002-06-15,391250.0
2002-06-08,395000.0
2002-06-01,401250.0
2002-05-25,409000.0
2002-05-18,411750.0
2002-05-11,413000.0
2002-05-04,420250.0
2002-04-27,429250.0
2002-04-20,445500.0
2002-04-13,445250.0
2002-04-06,432750.0
2002-03-30,421250.0
2002-03-23,399500.0
2002-03-16,395250.0
2002-03-09,396500.0
2002-03-02,396000.0
2002-02-23,399000.0
2002-02-16,403000.0
2002-02-09,405000.0
2002-02-02,410250.0
2002-01-26,408500.0
2002-01-19,410250.0
2002-01-12,413000.0
2002-01-05,405750.0
2001-12-29,404750.0
2001-12-22,415750.0
2001-12-15,434500.0
2001-12-08,445000.0
2001-12-01,453750.0
2001-11-24,447500.0
2001-11-17,445500.0
2001-11-10,458250.0
2001-11-03,471750.0
2001-10-27,480750.0
2001-10-20,489250.0
2001-10-13,482000.0
2001-10-06,460250.0
2001-09-29,443250.0
2001-09-22,414500.0
2001-09-15,400000.0
2001-09-08,401750.0
2001-09-01,398250.0
2001-08-25,398000.0
2001-08-18,396250.0
2001-08-11,395250.0
2001-08-04,398000.0
2001-07-28,398000.0
2001-07-21,399500.0
2001-07-14,395250.0
2001-07-07,392500.0
2001-06-30,395000.0
2001-06-23,398000.0
2001-06-16,404000.0
2001-06-09,406000.0
2001-06-02,400750.0
2001-05-26,394500.0
2001-05-19,394750.0
2001-05-12,394250.0
2001-05-05,392500.0
2001-04-28,396750.0
2001-04-21,392250.0
2001-04-14,386750.0
2001-04-07,389250.0
2001-03-31,388000.0
2001-03-24,387000.0
2001-03-17,389000.0
2001-03-10,380250.0
2001-03-03,373250.0
2001-02-24,371250.0
2001-02-17,365250.0
2001-02-10,361500.0
2001-02-03,349750.0
2001-01-27,340000.0
2001-01-20,337750.0
2001-01-13,343000.0
2001-01-06,352000.0
2000-12-30,348000.0
2000-12-23,344250.0
2000-12-16,342250.0
2000-12-09,336750.0
2000-12-02,336000.0
2000-11-25,334250.0
2000-11-18,320500.0
2000-11-11,311250.0
2000-11-04,306500.0
2000-10-28,301000.0
2000-10-21,298750.0
2000-10-14,297000.0
2000-10-07,300000.0
2000-09-30,300000.0
2000-09-23,302250.0
2000-09-16,308250.0
2000-09-09,310000.0
2000-09-02,311500.0
2000-08-26,312750.0
2000-08-19,309250.0
2000-08-12,304750.0
2000-08-05,301750.0
2000-07-29,298500.0
2000-07-22,294250.0
2000-07-15,293250.0
2000-07-08,291000.0
2000-07-01,288750.0
2000-06-24,291000.0
2000-06-17,287000.0
2000-06-10,283500.0
2000-06-03,281500.0
2000-05-27,282250.0
2000-05-20,285000.0
2000-05-13,283500.0
2000-05-06,279250.0
2000-04-29,273000.0
2000-04-22,266750.0
2000-04-15,266250.0
2000-04-08,269250.0
2000-04-01,269750.0
2000-03-25,274750.0
2000-03-18,276750.0
2000-03-11,279750.0
2000-03-04,287250.0
2000-02-26,293750.0
2000-02-19,295000.0
2000-02-12,295250.0
2000-02-05,292500.0
2000-01-29,289000.0
2000-01-22,289250.0
